seller_name,seller_region,amazon_domain,country_code,sellerboard_date,week_date,month_date,seller_sku,asin,brand,local_currency,daily_sales_sku_local_currency,currency_code,daily_sales_sku,qty_sku,weekly_sales_sku,weekly_qty_sku,monthly_sales_sku,monthly_qty_sku,mtd_sales_sku,mtd_qty_sku,ytd_sales_sku,ytd_qty_sku,rolling_7d_sales_sku,rolling_7d_qty_sku,rolling_28d_sales_sku,rolling_28d_qty_sku,rolling_365d_sales_sku,rolling_365d_qty_sku,daily_cogs_sku,weekly_cogs_sku,monthly_cogs_sku,mtd_cogs_sku,ytd_cogs_sku,rolling_7d_cogs_sku,rolling_28d_cogs_sku,rolling_365d_cogs_sku,daily_refunds_sku,weekly_refunds_sku,monthly_refunds_sku,mtd_refunds_sku,ytd_refunds_sku,rolling_7d_refunds_sku,rolling_28d_refunds_sku,rolling_365d_refunds_sku,daily_selling_fees_sku,weekly_selling_fees_sku,monthly_selling_fees_sku,mtd_selling_fees_sku,ytd_selling_fees_sku,rolling_7d_selling_fees_sku,rolling_28d_selling_fees_sku,rolling_365d_selling_fees_sku,daily_fba_order_fees_sku,weekly_fba_order_fees_sku,monthly_fba_order_fees_sku,mtd_fba_order_fees_sku,ytd_fba_order_fees_sku,rolling_7d_fba_order_fees_sku,rolling_28d_fba_order_fees_sku,rolling_365d_fba_order_fees_sku,daily_fba_service_fees_sku,weekly_fba_service_fees_sku,monthly_fba_service_fees_sku,mtd_fba_service_fees_sku,ytd_fba_service_fees_sku,rolling_7d_fba_service_fees_sku,rolling_28d_fba_service_fees_sku,rolling_365d_fba_service_fees_sku,daily_warehouse_adjustments_sku,weekly_warehouse_adjustments_sku,monthly_warehouse_adjustments_sku,mtd_warehouse_adjustments_sku,ytd_warehouse_adjustments_sku,rolling_7d_warehouse_adjustments_sku,rolling_28d_warehouse_adjustments_sku,rolling_365d_warehouse_adjustments_sku,daily_advertising_sku,weekly_advertising_sku,monthly_advertising_sku,mtd_advertising_sku,ytd_advertising_sku,rolling_7d_advertising_sku,rolling_28d_advertising_sku,rolling_365d_advertising_sku,daily_others_sku,weekly_others_sku,monthly_others_sku,mtd_others_sku,ytd_others_sku,rolling_7d_others_sku,rolling_28d_others_sku,rolling_365d_others_sku,daily_sde_sku,weekly_sde_sku,monthly_sde_sku,mtd_sde_sku,ytd_sde_sku,rolling_7d_sde_sku,rolling_28d_sde_sku,rolling_365d_sde_sku
banbaloo,eu,amazon.de,de,2020-04-14,2020-16,2020-04,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,452.84,EUR,452.84,18,2236.17,89,7943.5,317,3340.22,133,34184.85,1288,1581.81,63,7066.71,281,53579.96,2040,-150.48,-744.04,-2650.12,-1111.88,-10767.68,-526.68,-2349.16,-17054.4,-67.26,-153.25,-304.24,-196.65,-1965.8,-131.85,-466.62,-3772.02,-81.14,-400.64,-1421.45,-597.8,-5930.49,-283.64,-1264.43,-9449.59,-57.96,-286.58,-1020.74,-428.26,-4490.26,-202.86,-885.5,-9615.22,,-0.62,-81.5,-3.54,-22.08,,-3.54,-23.91,9.12,19.62,37.52,27.02,144.54,27.02,48.25,169.57,-46.08,-227.55,-624.15,-312.83,-1670.95,-160.95,-531.94,-2355.91,0,0,0,0,0,0,0,0,59.04,443.11,1878.82,716.28,9482.13,302.85,1613.77,11478.48
banbaloo,eu,amazon.de,de,2020-04-13,2020-16,2020-04,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,300.76,EUR,300.76,12,2236.17,89,7943.5,317,2887.38,115,33732.01,1270,1305.37,52,6939.83,276,53127.12,2022,-100.32,-744.04,-2650.12,-961.4,-10617.2,-434.72,-2307.36,-16903.92,,-153.25,-304.24,-129.39,-1898.54,-129.39,-399.36,-3704.76,-54,-400.64,-1421.45,-516.66,-5849.35,-234,-1241.79,-9368.45,-38.64,-286.58,-1020.74,-370.3,-4432.3,-167.44,-867.58,-9557.26,,-0.62,-81.5,-3.54,-22.08,,-3.54,-23.91,,19.62,37.52,17.9,135.42,17.9,39.13,160.45,-30.6,-227.55,-624.15,-266.75,-1624.87,-132.82,-505.03,-2309.83,0,0,0,0,0,0,0,0,77.2,443.11,1878.82,657.24,9423.09,224.9,1654.3,11419.44
banbaloo,eu,amazon.de,de,2020-04-12,2020-15,2020-04,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,125.08,EUR,125.08,5,1327.48,53,7943.5,317,2586.62,103,33431.25,1258,1327.48,53,6764.86,269,52826.36,2010,-41.8,-443.08,-2650.12,-861.08,-10516.88,-443.08,-2248.84,-16803.6,,-129.39,-304.24,-129.39,-1898.54,-129.39,-422.4,-3704.76,-22.5,-237.66,-1421.45,-462.66,-5795.35,-237.66,-1210.29,-9314.45,-16.1,-170.66,-1020.74,-331.66,-4393.66,-170.66,-844.34,-9518.62,,,-81.5,-3.54,-22.08,,-3.54,-23.91,,17.9,37.52,17.9,135.42,17.9,39.13,160.45,-12.72,-135.07,-624.15,-236.15,-1594.27,-135.07,-481.83,-2279.23,0,0,0,0,0,0,0,0,31.96,229.52,1878.82,580.04,9345.89,229.52,1592.75,11342.24
banbaloo,eu,amazon.de,de,2020-04-11,2020-15,2020-04,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,126,EUR,126,5,1327.48,53,7943.5,317,2461.54,98,33306.17,1253,1302.79,52,6801.06,270,52701.28,2005,-41.8,-443.08,-2650.12,-819.28,-10475.08,-434.72,-2257.2,-16761.8,,-129.39,-304.24,-129.39,-1898.54,-129.39,-422.4,-3704.76,-22.5,-237.66,-1421.45,-440.16,-5772.85,-233.16,-1216.59,-9291.95,-16.1,-170.66,-1020.74,-315.56,-4377.56,-167.44,-846.72,-9502.52,,,-81.5,-3.54,-22.08,,-3.54,-23.91,17.9,17.9,37.52,17.9,135.42,17.9,39.13,160.45,-12.82,-135.07,-624.15,-223.43,-1581.55,-132.56,-478.59,-2266.51,0,0,0,0,0,0,0,0,50.68,229.52,1878.82,548.08,9313.93,223.42,1615.15,11310.28
banbaloo,eu,amazon.de,de,2020-04-10,2020-15,2020-04,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,325.96,EUR,325.96,13,1327.48,53,7943.5,317,2335.54,93,33180.17,1248,1428.79,57,6755.7,268,52575.28,2000,-108.68,-443.08,-2650.12,-777.48,-10433.28,-476.52,-2240.48,-16720,-21.6,-129.39,-304.24,-129.39,-1898.54,-129.39,-475.18,-3704.76,-58.5,-237.66,-1421.45,-417.66,-5750.35,-255.66,-1208.49,-9269.45,-41.86,-170.66,-1020.74,-299.46,-4361.46,-183.54,-839.86,-9486.42,,,-81.5,-3.54,-22.08,,-3.54,-23.91,,17.9,37.52,,117.52,,21.23,142.55,-33.17,-135.07,-624.15,-210.61,-1568.73,-145.39,-470.51,-2253.69,0,0,0,0,0,0,0,0,62.15,229.52,1878.82,497.4,9263.25,238.29,1538.87,11259.6
banbaloo,eu,amazon.de,de,2020-04-09,2020-15,2020-04,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,75.6,EUR,75.6,3,1327.48,53,7943.5,317,2009.58,80,32854.21,1235,1380.03,55,6644.68,263,52249.32,1987,-25.08,-443.08,-2650.12,-668.8,-10324.6,-459.8,-2198.68,-16611.32,-42.99,-129.39,-304.24,-107.79,-1876.94,-107.79,-453.58,-3683.16,-13.5,-237.66,-1421.45,-359.16,-5691.85,-246.66,-1188.54,-9210.95,-9.66,-170.66,-1020.74,-257.6,-4319.6,-177.1,-822.64,-9444.56,,,-81.5,-3.54,-22.08,,-3.54,-23.91,,17.9,37.52,,117.52,,21.23,142.55,-7.69,-135.07,-624.15,-177.44,-1535.56,-140.43,-449.98,-2220.52,0,0,0,0,0,0,0,0,-23.32,229.52,1878.82,435.25,9201.1,248.25,1548.95,11197.45
banbaloo,eu,amazon.de,de,2020-04-08,2020-15,2020-04,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,175.57,EUR,175.57,7,1327.48,53,7943.5,317,1933.98,77,32778.61,1232,1581.19,63,6756.37,267,52173.72,1984,-58.52,-443.08,-2650.12,-643.72,-10299.52,-526.68,-2232.12,-16586.24,,-129.39,-304.24,-64.8,-1833.95,-64.8,-410.59,-3640.17,-31.5,-237.66,-1421.45,-345.66,-5678.35,-282.66,-1208.64,-9197.45,-22.54,-170.66,-1020.74,-247.94,-4309.94,-202.86,-834.54,-9434.9,,,-81.5,-3.54,-22.08,-3.54,-3.54,-23.91,,17.9,37.52,,117.52,,21.23,142.55,-17.87,-135.07,-624.15,-169.75,-1527.87,-149.01,-453.3,-2212.83,0,0,0,0,0,0,0,0,45.14,229.52,1878.82,458.57,9224.42,351.64,1634.87,11220.77
banbaloo,eu,amazon.de,de,2020-04-07,2020-15,2020-04,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,176.4,EUR,176.4,7,1327.48,53,7943.5,317,1758.41,70,32603.04,1225,1758.41,70,7010.88,276,51998.15,1977,-58.52,-443.08,-2650.12,-585.2,-10241,-585.2,-2307.36,-16527.72,-64.8,-129.39,-304.24,-64.8,-1833.95,-64.8,-456.67,-3640.17,-31.5,-237.66,-1421.45,-314.16,-5646.85,-314.16,-1253.17,-9165.95,-22.54,-170.66,-1020.74,-225.4,-4287.4,-225.4,-861.28,-9412.36,,,-81.5,-3.54,-22.08,-3.54,-3.54,-23.91,,17.9,37.52,,117.52,,21.23,142.55,-17.95,-135.07,-624.15,-151.88,-1510,-151.88,-460.72,-2194.96,0,0,0,0,0,0,0,0,-18.91,229.52,1878.82,413.43,9179.28,413.43,1689.37,11175.63
banbaloo,eu,amazon.de,de,2020-04-06,2020-15,2020-04,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,322.87,EUR,322.87,13,1327.48,53,7943.5,317,1582.01,63,32426.64,1218,1733.21,69,7264.56,285,51821.75,1970,-108.68,-443.08,-2650.12,-526.68,-10182.48,-576.84,-2382.6,-16469.2,,-129.39,-304.24,,-1769.15,,-459.86,-3575.37,-57.66,-237.66,-1421.45,-282.66,-5615.35,-309.66,-1298.47,-9134.45,-41.86,-170.66,-1020.74,-202.86,-4264.86,-222.04,-888.02,-9389.82,,,-81.5,-3.54,-22.08,-3.54,-3.54,-23.91,,17.9,37.52,,117.52,,21.23,142.55,-32.85,-135.07,-624.15,-133.93,-1492.05,-142.82,-468.06,-2177.01,0,0,0,0,0,0,0,0,81.82,229.52,1878.82,432.34,9198.19,478.31,1785.24,11194.54
banbaloo,eu,amazon.de,de,2020-04-05,2020-14,2020-04,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,100.39,EUR,100.39,4,1636.71,65,7943.5,317,1259.14,50,32103.77,1205,1636.71,65,7135.27,279,51498.88,1957,-33.44,-543.4,-2650.12,-418,-10073.8,-543.4,-2332.44,-16360.52,,-43.2,-304.24,,-1769.15,-43.2,-459.86,-3575.37,-18,-292.5,-1421.45,-225,-5557.69,-292.5,-1275.46,-9076.79,-12.88,-208.32,-1020.74,-161,-4223,-208.32,-867.72,-9347.96,,-3.54,-81.5,-3.54,-22.08,-3.54,-3.54,-23.91,,,37.52,,117.52,,42.51,142.55,-10.21,-123.28,-624.15,-101.08,-1459.2,-123.28,-446.59,-2144.16,0,0,0,0,0,0,0,0,25.86,422.47,1878.82,350.52,9116.37,422.47,1792.17,11112.72
banbaloo,eu,amazon.de,de,2020-04-04,2020-14,2020-04,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,252,EUR,252,10,1636.71,65,7943.5,317,1158.75,46,32003.38,1201,1763.11,70,7338.21,286,51398.49,1953,-83.6,-543.4,-2650.12,-384.56,-10040.36,-585.2,-2390.96,-16327.08,,-43.2,-304.24,,-1769.15,-43.2,-459.86,-3575.37,-45,-292.5,-1421.45,-207,-5539.69,-315,-1311.91,-9058.79,-32.2,-208.32,-1020.74,-148.12,-4210.12,-223.3,-888.72,-9335.08,,-3.54,-81.5,-3.54,-22.08,-3.54,-3.54,-23.91,,,37.52,,117.52,10.59,42.51,142.55,-25.65,-123.28,-624.15,-90.87,-1448.99,-126.4,-454.22,-2133.95,0,0,0,0,0,0,0,0,65.55,422.47,1878.82,324.66,9090.51,477.06,1871.51,11086.86
banbaloo,eu,amazon.de,de,2020-04-03,2020-14,2020-04,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,277.2,EUR,277.2,11,1636.71,65,7943.5,317,906.75,36,31751.38,1191,1838.7,73,7197.09,280,51146.49,1943,-91.96,-543.4,-2650.12,-300.96,-9956.76,-610.28,-2340.8,-16243.48,,-43.2,-304.24,,-1769.15,-43.2,-459.86,-3575.37,-49.5,-292.5,-1421.45,-162,-5494.69,-328.5,-1286.71,-9013.79,-35.42,-208.32,-1020.74,-115.92,-4177.92,-231.14,-868.84,-9302.88,,-3.54,-81.5,-3.54,-22.08,-3.54,-3.54,-23.91,,,37.52,,117.52,10.59,42.51,142.55,-28.21,-123.28,-624.15,-65.22,-1423.34,-120.01,-435.09,-2108.3,0,0,0,0,0,0,0,0,72.11,422.47,1878.82,259.11,9024.96,512.62,1844.76,11021.31
banbaloo,eu,amazon.de,de,2020-04-02,2020-14,2020-04,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,276.76,EUR,276.76,11,1636.71,65,7943.5,317,629.55,25,31474.18,1180,1863.49,74,7140.21,277,50869.29,1932,-91.96,-543.4,-2650.12,-209,-9864.8,-618.64,-2315.72,-16151.52,,-43.2,-304.24,,-1769.15,-43.2,-482.58,-3575.37,-49.5,-292.5,-1421.45,-112.5,-5445.19,-333,-1276.81,-8964.29,-35.42,-208.32,-1020.74,-80.5,-4142.5,-232.82,-858.06,-9267.46,-3.54,-3.54,-81.5,-3.54,-22.08,-3.54,-3.54,-23.91,,,37.52,,117.52,10.59,42.51,142.55,-16.27,-123.28,-624.15,-37.01,-1395.13,-109.56,-419.83,-2080.09,0,0,0,0,0,0,0,0,80.07,422.47,1878.82,187,8952.85,533.32,1826.18,10949.2
banbaloo,eu,amazon.de,de,2020-04-01,2020-14,2020-04,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,352.79,EUR,352.79,14,1636.71,65,7943.5,317,352.79,14,31197.42,1169,1963.03,78,7251.52,280,50592.53,1921,-117.04,-543.4,-2650.12,-117.04,-9772.84,-652.08,-2340.8,-16059.56,,-43.2,-304.24,,-1769.15,-43.2,-550.08,-3575.37,-63,-292.5,-1421.45,-63,-5395.69,-351,-1296.61,-8914.79,-45.08,-208.32,-1020.74,-45.08,-4107.08,-243.6,-865.76,-9232.04,,-3.54,-81.5,,-18.54,,-12.49,-20.37,,,37.52,,117.52,10.59,42.51,142.55,-20.74,-123.28,-624.15,-20.74,-1378.86,-115.42,-426.38,-2063.82,0,0,0,0,0,0,0,0,106.93,422.47,1878.82,106.93,8872.78,568.32,1801.91,10869.13
banbaloo,eu,amazon.de,de,2020-03-31,2020-14,2020-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,151.2,EUR,151.2,6,1636.71,65,8301.4,317,8301.4,317,30844.63,1155,2091.52,83,6954.17,268,50239.74,1907,-50.16,-543.4,-2650.12,-2650.12,-9655.8,-693.88,-2240.48,-15942.52,,-43.2,-573.12,-573.12,-1769.15,-66.24,-550.08,-3575.37,-27,-292.5,-1482.61,-1482.61,-5332.69,-374.4,-1243.51,-8851.79,-19.18,-208.32,-977.76,-977.76,-4062,-257.04,-826.84,-9186.96,,-3.54,-12.49,-12.49,-18.54,,-12.49,-20.37,,,42.51,42.51,117.52,10.59,42.51,142.55,-8.89,-123.28,-468.23,-468.23,-1358.12,-122.98,-408.9,-2043.08,0,0,0,0,0,0,0,0,45.97,422.47,2179.58,2179.58,8765.85,587.57,1714.38,10762.2
banbaloo,eu,amazon.de,de,2020-03-30,2020-14,2020-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,226.37,EUR,226.37,9,1636.71,65,8301.4,317,8150.2,311,30693.43,1149,2267.09,90,7135.6,274,50088.54,1901,-75.24,-543.4,-2650.12,-2599.96,-9605.64,-752.4,-2290.64,-15892.36,-43.2,-43.2,-573.12,-573.12,-1769.15,-89.54,-573.12,-3575.37,-40.5,-292.5,-1482.61,-1455.61,-5305.69,-405.9,-1275.91,-8824.79,-28.14,-208.32,-977.76,-958.58,-4042.82,-277.9,-844.62,-9167.78,,-3.54,-12.49,-12.49,-18.54,,-12.49,-20.37,,,42.51,42.51,117.52,10.59,42.51,142.55,-13.31,-123.28,-468.23,-459.34,-1349.23,-133.3,-419.57,-2034.19,0,0,0,0,0,0,0,0,25.98,422.47,2179.58,2133.61,8719.88,618.64,1761.76,10716.23
banbaloo,eu,amazon.de,de,2020-03-29,2020-13,2020-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,226.79,EUR,226.79,9,2343.39,93,8301.4,317,7923.83,302,30467.06,1140,2343.39,93,7241.41,277,49862.17,1892,-75.24,-777.48,-2650.12,-2524.72,-9530.4,-777.48,-2315.72,-15817.12,,-114.02,-573.12,-529.92,-1725.95,-114.02,-529.92,-3532.17,-40.5,-419.85,-1482.61,-1415.11,-5265.19,-419.85,-1294.81,-8784.29,-27.86,-286.72,-977.76,-930.44,-4014.68,-286.72,-853.44,-9139.64,,,-12.49,-12.49,-18.54,,-12.49,-20.37,10.59,10.59,42.51,42.51,117.52,10.59,42.51,142.55,-13.33,-137.79,-468.23,-446.03,-1335.92,-137.79,-419.28,-2020.88,0,0,0,0,0,0,0,0,80.45,618.12,2179.58,2107.63,8693.9,618.12,1858.26,10690.25
banbaloo,eu,amazon.de,de,2020-03-28,2020-13,2020-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,327.59,EUR,327.59,13,2343.39,93,8301.4,317,7697.04,293,30240.27,1131,2419,96,7697.04,293,49635.38,1883,-108.68,-777.48,-2650.12,-2449.48,-9455.16,-802.56,-2449.48,-15741.88,,-114.02,-573.12,-529.92,-1725.95,-114.02,-529.92,-3532.17,-58.5,-419.85,-1482.61,-1374.61,-5224.69,-433.35,-1374.61,-8743.79,-40.04,-286.72,-977.76,-902.58,-3986.82,-295.82,-902.58,-9111.78,,,-12.49,-12.49,-18.54,,-12.49,-20.37,,10.59,42.51,31.92,106.93,10.64,31.92,131.96,-19.26,-137.79,-468.23,-432.7,-1322.59,-142.24,-432.7,-2007.55,0,0,0,0,0,0,0,0,101.11,618.12,2179.58,2027.18,8613.45,641.65,2027.18,10609.8
banbaloo,eu,amazon.de,de,2020-03-27,2020-13,2020-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,301.99,EUR,301.99,12,2343.39,93,8301.4,317,7369.45,280,29912.68,1118,2293.01,91,7804.37,296,49307.79,1870,-100.32,-777.48,-2650.12,-2340.8,-9346.48,-760.76,-2474.56,-15633.2,,-114.02,-573.12,-529.92,-1725.95,-114.02,-574.15,-3532.17,-54,-419.85,-1482.61,-1316.11,-5166.19,-410.85,-1392.91,-8685.29,-37.1,-286.72,-977.76,-862.54,-3946.78,-280.42,-911.82,-9071.74,,,-12.49,-12.49,-18.54,,-12.49,-20.37,,10.59,42.51,31.92,106.93,10.64,53.2,131.96,-17.76,-137.79,-468.23,-413.44,-1303.33,-134.83,-430.49,-1988.29,0,0,0,0,0,0,0,0,92.81,618.12,2179.58,1926.07,8512.34,602.77,2061.15,10508.69
banbaloo,eu,amazon.de,de,2020-03-26,2020-13,2020-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,376.3,EUR,376.3,15,2343.39,93,8301.4,317,7067.46,268,29610.69,1106,2091.82,83,7911.01,299,49005.8,1858,-125.4,-777.48,-2650.12,-2240.48,-9246.16,-693.88,-2499.64,-15532.88,,-114.02,-573.12,-529.92,-1725.95,-158.45,-646.94,-3532.17,-67.5,-419.85,-1482.61,-1262.11,-5112.19,-374.85,-1410.91,-8631.29,-46.2,-286.72,-977.76,-825.44,-3909.68,-255.64,-920.92,-9034.64,,,-12.49,-12.49,-18.54,,-12.49,-20.37,,10.59,42.51,31.92,106.93,10.64,62.12,131.96,-22.13,-137.79,-468.23,-395.68,-1285.57,-123,-428.75,-1970.53,0,0,0,0,0,0,0,0,115.07,618.12,2179.58,1833.26,8419.53,496.64,2053.48,10415.88
banbaloo,eu,amazon.de,de,2020-03-25,2020-13,2020-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,481.28,EUR,481.28,19,2343.39,93,8301.4,317,6691.16,253,29234.39,1091,1891.92,75,7722,291,48629.5,1843,-158.84,-777.48,-2650.12,-2115.08,-9120.76,-627,-2432.76,-15407.48,-23.04,-114.02,-573.12,-529.92,-1725.95,-203.73,-646.94,-3532.17,-86.4,-419.85,-1482.61,-1194.61,-5044.69,-338.13,-1377.01,-8563.79,-58.52,-286.72,-977.76,-779.24,-3863.48,-231,-896.28,-8988.44,,,-12.49,-12.49,-18.54,,-12.49,-20.37,,10.59,42.51,31.92,106.93,10.64,62.12,131.96,-28.3,-137.79,-468.23,-373.55,-1263.44,-111.24,-413.96,-1948.4,0,0,0,0,0,0,0,0,126.18,618.12,2179.58,1718.19,8304.46,391.46,2004.68,10300.81
banbaloo,eu,amazon.de,de,2020-03-24,2020-13,2020-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,326.77,EUR,326.77,13,2343.39,93,8301.4,317,6209.88,234,28753.11,1072,1634.97,65,7863.69,294,48148.22,1824,-108.68,-777.48,-2650.12,-1956.24,-8961.92,-543.4,-2457.84,-15248.64,-23.3,-114.02,-573.12,-506.88,-1702.91,-203.73,-646.94,-3509.13,-58.5,-419.85,-1482.61,-1108.21,-4958.29,-292.23,-1396.21,-8477.39,-40.04,-286.72,-977.76,-720.72,-3804.96,-200.2,-905.52,-8929.92,,,-12.49,-12.49,-18.54,,-12.49,-20.37,,10.59,42.51,31.92,106.93,10.64,62.12,131.96,-19.21,-137.79,-468.23,-345.25,-1235.14,-96.13,-410.08,-1920.1,0,0,0,0,0,0,0,0,77.04,618.12,2179.58,1592.01,8178.28,309.92,2096.73,10174.63
banbaloo,eu,amazon.de,de,2020-03-23,2020-13,2020-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,302.67,EUR,302.67,12,2343.39,93,8301.4,317,5883.11,221,28426.34,1059,1634.16,65,7880.91,293,47821.45,1811,-100.32,-777.48,-2650.12,-1847.56,-8853.24,-543.4,-2449.48,-15139.96,-67.68,-114.02,-573.12,-483.58,-1679.61,-180.43,-623.64,-3485.83,-54.45,-419.85,-1482.61,-1049.71,-4899.79,-292.23,-1395.31,-8418.89,-36.96,-286.72,-977.76,-680.68,-3764.92,-200.2,-902.44,-8889.88,,,-12.49,-12.49,-18.54,,-12.49,-20.37,,10.59,42.51,31.92,106.93,10.64,62.12,131.96,-17.8,-137.79,-468.23,-326.04,-1215.93,-96.09,-404.36,-1900.89,0,0,0,0,0,0,0,0,25.46,618.12,2179.58,1514.97,8101.24,332.45,2155.31,10097.59
banbaloo,eu,amazon.de,de,2020-03-22,2020-12,2020-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,302.4,EUR,302.4,12,1457.28,58,8301.4,317,5580.44,209,28123.67,1047,1457.28,58,8202.21,304,47518.78,1799,-100.32,-484.88,-2650.12,-1747.24,-8752.92,-484.88,-2541.44,-15039.64,,-135.79,-573.12,-415.9,-1611.93,-135.79,-651.03,-3418.15,-54,-260.28,-1482.61,-995.26,-4845.34,-260.28,-1451.26,-8364.44,-36.96,-178.64,-977.76,-643.72,-3727.96,-178.64,-936.32,-8852.92,,,-12.49,-12.49,-18.54,,-12.49,-20.37,10.64,10.64,42.51,31.92,106.93,10.64,62.12,131.96,-17.78,-85.69,-468.23,-308.24,-1198.13,-85.69,-411.02,-1883.09,0,0,0,0,0,0,0,0,103.98,322.64,2179.58,1489.51,8075.78,322.64,2260.77,10072.13
banbaloo,eu,amazon.de,de,2020-03-21,2020-12,2020-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,201.6,EUR,201.6,8,1457.28,58,8301.4,317,5278.04,197,27821.27,1035,1316.16,52,8221.39,304,47216.38,1787,-66.88,-484.88,-2650.12,-1646.92,-8652.6,-434.72,-2541.44,-14939.32,,-135.79,-573.12,-415.9,-1611.93,-135.79,-672.63,-3418.15,-36,-260.28,-1482.61,-941.26,-4791.34,-235.08,-1454.86,-8310.44,-24.64,-178.64,-977.76,-606.76,-3691,-160.16,-936.32,-8815.96,,,-12.49,-12.49,-18.54,,-12.49,-20.37,,10.64,42.51,21.28,96.29,,51.48,121.32,-11.85,-85.69,-468.23,-290.46,-1180.35,-77.39,-405.85,-1865.31,0,0,0,0,0,0,0,0,62.23,322.64,2179.58,1385.53,7971.8,273.02,2249.28,9968.15
banbaloo,eu,amazon.de,de,2020-03-20,2020-12,2020-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,100.8,EUR,100.8,4,1457.28,58,8301.4,317,5076.44,189,27619.67,1027,1195.2,47,8422.98,311,47014.78,1779,-33.44,-484.88,-2650.12,-1580.04,-8585.72,-392.92,-2599.96,-14872.44,-44.43,-135.79,-573.12,-415.9,-1611.93,-188.57,-720.62,-3418.15,-18,-260.28,-1482.61,-905.26,-4755.34,-213.48,-1490.86,-8274.44,-12.32,-178.64,-977.76,-582.12,-3666.36,-144.76,-957.88,-8791.32,,,-12.49,-12.49,-18.54,,-12.49,-20.37,,10.64,42.51,21.28,96.29,,51.48,121.32,-5.93,-85.69,-468.23,-278.61,-1168.5,-70.28,-409.8,-1853.46,0,0,0,0,0,0,0,0,-13.32,322.64,2179.58,1323.3,7909.57,185.19,2282.85,9905.92
banbaloo,eu,amazon.de,de,2020-03-19,2020-12,2020-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,176.4,EUR,176.4,7,1457.28,58,8301.4,317,4975.64,185,27518.87,1023,1309.34,51,8564.1,316,46913.98,1775,-58.52,-484.88,-2650.12,-1546.6,-8552.28,-426.36,-2641.76,-14839,-45.28,-135.79,-573.12,-371.47,-1567.5,-144.14,-719.96,-3373.72,-30.78,-260.28,-1482.61,-887.26,-4737.34,-234.03,-1516.06,-8256.44,-21.56,-178.64,-977.76,-569.8,-3654.04,-157.08,-973.28,-8779,,,-12.49,-12.49,-18.54,,-12.49,-20.37,,10.64,42.51,21.28,96.29,,51.48,121.32,-10.37,-85.69,-468.23,-272.68,-1162.57,-76.99,-413.35,-1847.53,0,0,0,0,0,0,0,0,9.89,322.64,2179.58,1336.62,7922.89,270.74,2338.68,9919.24
banbaloo,eu,amazon.de,de,2020-03-18,2020-12,2020-03,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,224.33,EUR,224.33,9,1457.28,58,8301.4,317,4799.24,178,27342.47,1016,1320.23,51,8709.16,321,46737.58,1768,-75.24,-484.88,-2650.12,-1488.08,-8493.76,-426.36,-2683.56,-14780.48,-23.04,-135.79,-573.12,-326.19,-1522.22,-98.86,-727.46,-3328.44,-40.5,-260.28,-1482.61,-856.48,-4706.56,-236.85,-1542.88,-8225.66,-27.72,-178.64,-977.76,-548.24,-3632.48,-157.08,-988.68,-8757.44,,,-12.49,-12.49,-18.54,,-12.74,-20.37,,10.64,42.51,21.28,96.29,,51.48,121.32,-13.19,-85.69,-468.23,-262.31,-1152.2,-77.63,-415.58,-1837.16,0,0,0,0,0,0,0,0,44.64,322.64,2179.58,1326.73,7913,323.45,2389.74,9909.35
